10.1241 0.023545 2.70041e-06 0.1 0.100000

10.3426 0.0239011 2.71069e-06 0.1 0.100000

10.5621 0.0244393 2.72623e-06 0.1 0.100000

10.7831 0.0249148 2.73995e-06 0.1 0.100000

10.9962 0.0253604 2.75282e-06 0.1 0.100000

11.2119 0.0256881 2.76228e-06 0.1 0.100000

11.4309 0.0260098 2.77156e-06 0.1 0.100000

11.6486 0.0262464 2.77839e-06 0.1 0.100000

11.8677 0.0263996 2.78282e-06 0.1 0.100000

12.0863 0.0266043 2.78873e-06 0.1 0.100000

12.3045 0.0267967 2.79428e-06 0.1 0.100000

12.5238 0.0267656 2.79338e-06 0.1 0.100000

12.744 0.0267773 2.79372e-06 0.1 0.100000

12.9642 0.0265854 2.78818e-06 0.1 0.100000

13.1846 0.0264179 2.78335e-06 0.1 0.100000

13.4046 0.0263779 2.78219e-06 0.1 0.100000

13.6247 0.0265727 2.78781e-06 0.1 0.100000

13.8446 0.0266623 2.7904e-06 0.1 0.100000

14.0647 0.0264994 2.7857e-06 0.1 0.100000

14.2836 0.0263079 2.78017e-06 0.1 0.100000

14.4985 0.0260635 2.77311e-06 0.1 0.100000

14.7199 0.0260773 2.77351e-06 0.1 0.100000

14.942 0.0262164 2.77753e-06 0.1 0.100000

15.1635 0.0262833 2.77946e-06 0.1 0.100000

15.3834 0.026531 2.78661e-06 0.1 0.100000

15.6036 0.026458 2.7845e-06 0.1 0.100000

15.8235 0.0264008 2.78285e-06 0.1 0.100000

16.0437 0.0265295 2.78657e-06 0.1 0.100000

16.2652 0.026626 2.78935e-06 0.1 0.100000

16.4862 0.0267905 2.7941e-06 0.1 0.100000

16.7079 0.0269548 2.79885e-06 0.1 0.100000

16.9306 0.0272164 2.80639e-06 0.1 0.100000

17.1518 0.0274312 2.8126e-06 0.1 0.100000

17.3764 0.027647 2.81883e-06 0.1 0.100000

17.598 0.0280732 2.83113e-06 0.1 0.100000

17.8198 0.028416 2.84103e-06 0.1 0.100000

18.0431 0.0286068 2.84653e-06 0.1 0.100000

18.2676 0.0288134 2.8525e-06 0.1 0.100000

18.4935 0.028907 2.8552e-06 0.1 0.100000

18.7132 0.0288861 2.8546e-06 0.1 0.100000

18.9319 0.0291766 2.86298e-06 0.1 0.100000

19.1515 0.029075 2.86005e-06 0.1 0.100000

19.3708 0.0289315 2.85591e-06 0.1 0.100000

19.5906 0.028919 2.85555e-06 0.1 0.100000

19.8104 0.0287849 2.85168e-06 0.1 0.100000

20.0314 0.0285876 2.84598e-06 0.1 0.100000

20.2521 0.0282156 2.83524e-06 0.1 0.100000

20.4728 0.0279336 2.8271e-06 0.1 0.100000

20.6946 0.027569 2.81657e-06 0.1 0.100000

20.9156 0.0274007 2.81172e-06 0.1 0.100000

21.1362 0.0271929 2.80572e-06 0.1 0.100000

21.3477 0.0267581 2.79317e-06 0.1 0.100000

21.5682 0.0262842 2.77948e-06 0.1 0.100000

21.7904 0.0258721 2.76759e-06 0.1 0.100000

22.0104 0.0250596 2.74413e-06 0.1 0.100000

22.2312 0.0245861 2.73046e-06 0.1 0.100000

22.4533 0.0240683 2.71552e-06 0.1 0.100000

22.6749 0.0232681 2.69242e-06 0.1 0.100000

22.8982 0.0225906 2.67286e-06 0.1 0.100000

23.1151 0.021774 2.64929e-06 0.1 0.100000

23.3318 0.0212935 2.63542e-06 0.1 0.100000

23.5488 0.0208471 2.62253e-06 0.1 0.100000

23.764 0.02058 2.61482e-06 0.1 0.100000

23.9804 0.0202516 2.60534e-06 0.1 0.100000

24.1962 0.0198958 2.59507e-06 0.1 0.100000

24.4134 0.0199373 2.59627e-06 0.1 0.100000

24.6304 0.0200433 2.59933e-06 0.1 0.100000

24.8458 0.0202292 2.60469e-06 0.1 0.100000

25.0626 0.0203242 2.60744e-06 0.1 0.100000

25.2797 0.0205359 2.61355e-06 0.1 0.100000

25.4972 0.0201602 2.6027e-06 0.1 0.100000

25.7143 0.0198911 2.59493e-06 0.1 0.100000

25.9333 0.0198555 2.59391e-06 0.1 0.100000

26.1496 0.0196569 2.58817e-06 0.1 0.100000

26.3663 0.0193099 2.57816e-06 0.1 0.100000

26.5821 0.0191583 2.57378e-06 0.1 0.100000

26.7916 0.0190293 2.57006e-06 0.1 0.100000

27.0081 0.0186633 2.55949e-06 0.1 0.100000

27.2265 0.0182527 2.54764e-06 0.1 0.100000

27.4455 0.0173907 2.52275e-06 0.1 0.100000

27.6643 0.0170801 2.51378e-06 0.1 0.100000

27.8786 0.0163372 2.49234e-06 0.1 0.100000

28.0992 0.0155917 2.47082e-06 0.1 0.100000

28.3192 0.0153514 2.46388e-06 0.1 0.100000

28.5395 0.0147066 2.44527e-06 0.1 0.100000

28.7596 0.0140146 2.42529e-06 0.1 0.100000

28.98 0.0136015 2.41337e-06 0.1 0.100000

29.1997 0.0125546 2.38315e-06 0.1 0.100000

29.4228 0.0117523 2.35998e-06 0.1 0.100000

29.6443 0.0110414 2.33946e-06 0.1 0.100000

29.8599 0.0100875 2.31193e-06 0.1 0.100000

30.0754 0.0093477 2.29057e-06 0.1 0.100000

30.2923 0.00873199 2.2728e-06 0.1 0.100000

30.5093 0.0082421 2.25865e-06 0.1 0.100000

30.7249 0.00790428 2.2489e-06 0.1 0.100000

30.9409 0.00757915 2.23952e-06 0.1 0.100000

31.1567 0.00720498 2.22872e-06 0.1 0.100000

31.3724 0.00695981 2.22164e-06 0.1 0.100000

31.5906 0.00682943 2.21787e-06 0.1 0.100000

31.8071 0.00669841 2.21409e-06 0.1 0.100000

32.0252 0.00652437 2.20907e-06 0.1 0.100000

32.238 0.00647104 2.20753e-06 0.1 0.100000

32.4566 0.00615383 2.19837e-06 0.1 0.100000

32.6753 0.00604574 2.19525e-06 0.1 0.100000

32.8846 0.00632283 2.20325e-06 0.1 0.100000

33.102 0.00643206 2.2064e-06 0.1 0.100000

33.3194 0.00679782 2.21696e-06 0.1 0.100000

33.5372 0.00731499 2.23189e-06 0.1 0.100000

33.7554 0.00772116 2.24362e-06 0.1 0.100000

33.9658 0.00800864 2.25192e-06 0.1 0.100000

34.1833 0.00834647 2.26167e-06 0.1 0.100000

34.3995 0.0086509 2.27046e-06 0.1 0.100000

34.6165 0.00881292 2.27513e-06 0.1 0.100000

34.8334 0.00908499 2.28299e-06 0.1 0.100000

35.0509 0.00921547 2.28675e-06 0.1 0.100000

35.2676 0.00926112 2.28807e-06 0.1 0.100000

35.4842 0.00927384 2.28844e-06 0.1 0.100000

35.7016 0.00922848 2.28713e-06 0.1 0.100000

35.9195 0.00926271 2.28812e-06 0.1 0.100000

36.1372 0.0092656 2.2882e-06 0.1 0.100000

36.3546 0.00934543 2.29051e-06 0.1 0.100000

36.5717 0.00959111 2.2976e-06 0.1 0.100000

36.7919 0.00964025 2.29902e-06 0.1 0.100000

37.0103 0.009598 2.2978e-06 0.1 0.100000

37.2208 0.00952124 2.29558e-06 0.1 0.100000

37.4385 0.00948923 2.29466e-06 0.1 0.100000

37.6583 0.00937418 2.29134e-06 0.1 0.100000

37.8778 0.00948972 2.29467e-06 0.1 0.100000

38.0964 0.00962637 2.29862e-06 0.1 0.100000

38.3146 0.00957142 2.29703e-06 0.1 0.100000

38.533 0.00948421 2.29451e-06 0.1 0.100000

38.752 0.00940254 2.29215e-06 0.1 0.100000

38.9703 0.00944177 2.29329e-06 0.1 0.100000

39.1881 0.00940027 2.29209e-06 0.1 0.100000

39.4064 0.00944384 2.29335e-06 0.1 0.100000

39.6261 0.00927177 2.28838e-06 0.1 0.100000

39.8439 0.00913267 2.28436e-06 0.1 0.100000

40.063 0.00915833 2.2851e-06 0.1 0.100000

40.2813 0.00909449 2.28326e-06 0.1 0.100000

40.4994 0.00893238 2.27858e-06 0.1 0.100000

40.7101 0.00869706 2.27179e-06 0.1 0.100000

40.9286 0.00850664 2.26629e-06 0.1 0.100000

41.1474 0.00822942 2.25829e-06 0.1 0.100000

41.3658 0.00784477 2.24718e-06 0.1 0.100000

41.5842 0.00753149 2.23814e-06 0.1 0.100000

41.8037 0.00727225 2.23066e-06 0.1 0.100000

42.0239 0.0071352 2.2267e-06 0.1 0.100000

42.2433 0.00701138 2.22313e-06 0.1 0.100000

42.4638 0.00677541 2.21632e-06 0.1 0.100000

42.6826 0.00647525 2.20765e-06 0.1 0.100000

42.901 0.00644069 2.20665e-06 0.1 0.100000

43.1195 0.00648391 2.2079e-06 0.1 0.100000

43.3384 0.00642033 2.20606e-06 0.1 0.100000

43.5571 0.00642302 2.20614e-06 0.1 0.100000

43.7756 0.00636845 2.20457e-06 0.1 0.100000

43.9949 0.00632782 2.20339e-06 0.1 0.100000

44.2145 0.00621272 2.20007e-06 0.1 0.100000

44.4237 0.00621514 2.20014e-06 0.1 0.100000

44.6436 0.00632056 2.20318e-06 0.1 0.100000

44.8637 0.00639969 2.20547e-06 0.1 0.100000

45.0834 0.00644706 2.20684e-06 0.1 0.100000

45.303 0.00649517 2.20823e-06 0.1 0.100000

45.5224 0.00663526 2.21227e-06 0.1 0.100000

45.7377 0.00680511 2.21717e-06 0.1 0.100000

45.9539 0.00689967 2.2199e-06 0.1 0.100000

46.1708 0.00695937 2.22163e-06 0.1 0.100000

46.3867 0.00681986 2.2176e-06 0.1 0.100000

46.6021 0.00683767 2.21811e-06 0.1 0.100000

46.8173 0.00683817 2.21813e-06 0.1 0.100000

47.0327 0.00675282 2.21566e-06 0.1 0.100000

47.2482 0.00671594 2.2146e-06 0.1 0.100000

47.4648 0.00671322 2.21452e-06 0.1 0.100000

47.6806 0.00669478 2.21399e-06 0.1 0.100000

47.8961 0.00660514 2.2114e-06 0.1 0.100000

48.1116 0.00662776 2.21205e-06 0.1 0.100000

48.3219 0.00667417 2.21339e-06 0.1 0.100000

48.5368 0.00675905 2.21584e-06 0.1 0.100000

48.7519 0.00662404 2.21195e-06 0.1 0.100000

48.9679 0.00667496 2.21342e-06 0.1 0.100000

49.1839 0.00698563 2.22238e-06 0.1 0.100000

49.4008 0.00726753 2.23052e-06 0.1 0.100000

49.6167 0.00763147 2.24103e-06 0.1 0.100000

49.8335 0.00746153 2.23612e-06 0.1 0.100000

50.0505 0.00700773 2.22302e-06 0.1 0.100000

50.2631 0.00682779 2.21783e-06 0.1 0.100000

50.481 0.00680926 2.21729e-06 0.1 0.100000

50.6982 0.00658349 2.21078e-06 0.1 0.100000

50.9147 0.00656486 2.21024e-06 0.1 0.100000

51.1302 0.00617702 2.19904e-06 0.1 0.100000

51.3461 0.00616816 2.19879e-06 0.1 0.100000

51.5613 0.00598721 2.19356e-06 0.1 0.100000

51.7766 0.00597184 2.19312e-06 0.1 0.100000

51.9838 0.00623232 2.20064e-06 0.1 0.100000

52.2007 0.00620971 2.19998e-06 0.1 0.100000

52.4173 0.00608396 2.19635e-06 0.1 0.100000

52.6337 0.0061563 2.19844e-06 0.1 0.100000

52.8501 0.00624062 2.20088e-06 0.1 0.100000

53.0667 0.0062411 2.20089e-06 0.1 0.100000

53.2833 0.00626833 2.20168e-06 0.1 0.100000

53.4994 0.0059613 2.19281e-06 0.1 0.100000

53.7106 0.00569711 2.18519e-06 0.1 0.100000

53.9274 0.00543331 2.17757e-06 0.1 0.100000

54.1428 0.00511848 2.16848e-06 0.1 0.100000

54.3581 0.0048854 2.16176e-06 0.1 0.100000

54.5747 0.00404595 2.13752e-06 0.1 0.100000

54.792 0.00346881 2.12086e-06 0.1 0.100000

55.0084 0.00314557 2.11153e-06 0.1 0.100000

55.2249 0.00289552 2.10431e-06 0.1 0.100000

55.4411 0.00266663 2.0977e-06 0.1 0.100000

55.6584 0.00273947 2.09981e-06 0.1 0.100000

55.8682 0.00267375 2.09791e-06 0.1 0.100000

56.0845 0.00300883 2.10758e-06 0.1 0.100000

56.3007 0.00285277 2.10308e-06 0.1 0.100000

56.517 0.00252302 2.09356e-06 0.1 0.100000

56.7329 0.00180246 2.07276e-06 0.1 0.100000

56.95 0.00104813 2.05098e-06 0.1 0.100000

57.1664 0.00034943 2.03081e-06 0.1 0.100000

57.3836 -0.000396471 2.00928e-06 0.1 0.100000

57.6024 -0.00114407 1.9877e-06 0.1 0.100000

57.8205 -0.00176848 1.96967e-06 0.1 0.100000

58.0387 -0.00258879 1.94599e-06 0.1 0.100000

58.2598 -0.00324091 1.92717e-06 0.1 0.100000

58.4803 -0.00380647 1.91084e-06 0.1 0.100000

58.6995 -0.00450665 1.89063e-06 0.1 0.100000

58.919 -0.00546961 1.86283e-06 0.1 0.100000

59.1387 -0.00656737 1.83114e-06 0.1 0.100000

59.3598 -0.00757724 1.80199e-06 0.1 0.100000

59.5821 -0.00831874 1.78058e-06 0.1 0.100000

59.8033 -0.00905963 1.7592e-06 0.1 0.100000

60.0256 -0.00934579 1.75094e-06 0.1 0.100000

60.2366 -0.00961024 1.7433e-06 0.1 0.100000

60.4575 -0.00985544 1.73622e-06 0.1 0.100000

60.6794 -0.0100159 1.73159e-06 0.1 0.100000

60.9005 -0.00988075 1.73549e-06 0.1 0.100000

61.1223 -0.00966217 1.7418e-06 0.1 0.100000

61.3447 -0.00955713 1.74484e-06 0.1 0.100000

61.5656 -0.00972508 1.73999e-06 0.1 0.100000

61.7866 -0.00996482 1.73307e-06 0.1 0.100000

61.998 -0.00992136 1.73432e-06 0.1 0.100000

62.2156 -0.0100057 1.73189e-06 0.1 0.100000

62.4362 -0.0104513 1.71902e-06 0.1 0.100000

62.657 -0.0110031 1.70309e-06 0.1 0.100000

62.8801 -0.0116678 1.6839e-06 0.1 0.100000

63.1026 -0.0119852 1.67474e-06 0.1 0.100000

63.326 -0.0125533 1.65834e-06 0.1 0.100000

63.5415 -0.013 1.64545e-06 0.1 0.100000

63.7571 -0.013193 1.63988e-06 0.1 0.100000

63.9732 -0.0136467 1.62678e-06 0.1 0.100000

64.1898 -0.0139778 1.61722e-06 0.1 0.100000

64.4065 -0.0143611 1.60616e-06 0.1 0.100000

64.6237 -0.0147788 1.5941e-06 0.1 0.100000

64.8405 -0.014959 1.5889e-06 0.1 0.100000

65.0572 -0.0150326 1.58677e-06 0.1 0.100000

65.2673 -0.0150156 1.58726e-06 0.1 0.100000

65.4841 -0.0147957 1.59361e-06 0.1 0.100000

65.7011 -0.0149334 1.58964e-06 0.1 0.100000

65.9182 -0.0148978 1.59066e-06 0.1 0.100000

66.1355 -0.014981 1.58826e-06 0.1 0.100000

66.3537 -0.0152373 1.58086e-06 0.1 0.100000

66.571 -0.0155872 1.57076e-06 0.1 0.100000

66.7907 -0.015644 1.56912e-06 0.1 0.100000

67.0104 -0.0158719 1.56254e-06 0.1 0.100000

67.2296 -0.0159391 1.5606e-06 0.1 0.100000

67.4483 -0.0162743 1.55093e-06 0.1 0.100000

67.6661 -0.0164639 1.54545e-06 0.1 0.100000

67.8837 -0.0166141 1.54112e-06 0.1 0.100000

68.1026 -0.0168703 1.53372e-06 0.1 0.100000

68.3206 -0.01701 1.52969e-06 0.1 0.100000

68.5323 -0.017133 1.52614e-06 0.1 0.100000

68.7508 -0.0170934 1.52728e-06 0.1 0.100000

68.9698 -0.0171379 1.526e-06 0.1 0.100000

69.1881 -0.0173391 1.52019e-06 0.1 0.100000

69.4066 -0.0175355 1.51452e-06 0.1 0.100000

69.6244 -0.0178009 1.50686e-06 0.1 0.100000

69.8354 -0.0178552 1.50529e-06 0.1 0.100000

70.064 -0.0180267 1.50034e-06 0.1 0.100000

70.2801 -0.0181454 1.49691e-06 0.1 0.100000

70.498 -0.0179165 1.50352e-06 0.1 0.100000

70.7197 -0.0179422 1.50278e-06 0.1 0.100000

70.9381 -0.0178641 1.50503e-06 0.1 0.100000

71.1433 -0.0178265 1.50612e-06 0.1 0.100000

71.3623 -0.017852 1.50538e-06 0.1 0.100000

71.5805 -0.0176875 1.51013e-06 0.1 0.100000

71.7985 -0.0175584 1.51386e-06 0.1 0.100000

72.0164 -0.0175278 1.51474e-06 0.1 0.100000

72.2345 -0.0174678 1.51647e-06 0.1 0.100000

72.4528 -0.0173559 1.5197e-06 0.1 0.100000

72.6721 -0.0170348 1.52897e-06 0.1 0.100000

72.8896 -0.0166822 1.53915e-06 0.1 0.100000

73.1084 -0.0162915 1.55043e-06 0.1 0.100000

73.3231 -0.0158888 1.56206e-06 0.1 0.100000

73.5436 -0.0153719 1.57698e-06 0.1 0.100000

73.7639 -0.0148105 1.59318e-06 0.1 0.100000

73.9844 -0.0144961 1.60226e-06 0.1 0.100000

74.2046 -0.014112 1.61335e-06 0.1 0.100000

74.4244 -0.0138225 1.6217e-06 0.1 0.100000

74.645 -0.0134919 1.63125e-06 0.1 0.100000

74.8645 -0.0131799 1.64026e-06 0.1 0.100000

75.0843 -0.012913 1.64796e-06 0.1 0.100000

75.3043 -0.0126248 1.65628e-06 0.1 0.100000

75.5234 -0.0122911 1.66591e-06 0.1 0.100000

75.744 -0.0119691 1.67521e-06 0.1 0.100000

75.9634 -0.0116539 1.68431e-06 0.1 0.100000

76.1833 -0.0113707 1.69248e-06 0.1 0.100000

76.4026 -0.0108819 1.70659e-06 0.1 0.100000

76.6227 -0.0104873 1.71798e-06 0.1 0.100000

76.8429 -0.0100818 1.72969e-06 0.1 0.100000

77.0621 -0.00991344 1.73455e-06 0.1 0.100000

77.2824 -0.00968344 1.74119e-06 0.1 0.100000

77.5028 -0.00946143 1.7476e-06 0.1 0.100000

77.7217 -0.00927721 1.75292e-06 0.1 0.100000

77.9405 -0.00934763 1.75088e-06 0.1 0.100000

78.1592 -0.00915128 1.75655e-06 0.1 0.100000

78.3785 -0.00912695 1.75725e-06 0.1 0.100000

78.5978 -0.00928903 1.75257e-06 0.1 0.100000

78.8169 -0.00925654 1.75351e-06 0.1 0.100000

79.0361 -0.0090126 1.76055e-06 0.1 0.100000

79.2477 -0.00883904 1.76556e-06 0.1 0.100000

79.4675 -0.00868471 1.77002e-06 0.1 0.100000

79.6874 -0.00838868 1.77857e-06 0.1 0.100000

79.9064 -0.00811095 1.78658e-06 0.1 0.100000

80.1275 -0.0078553 1.79396e-06 0.1 0.100000

80.3469 -0.00760301 1.80125e-06 0.1 0.100000

80.5662 -0.0076903 1.79873e-06 0.1 0.100000

80.7852 -0.00752552 1.80348e-06 0.1 0.100000

81.0047 -0.00740166 1.80706e-06 0.1 0.100000

81.2247 -0.00726897 1.81089e-06 0.1 0.100000

81.4446 -0.00722993 1.81202e-06 0.1 0.100000

81.6555 -0.0070829 1.81626e-06 0.1 0.100000

81.875 -0.00707166 1.81658e-06 0.1 0.100000

82.0959 -0.00717724 1.81354e-06 0.1 0.100000

82.3175 -0.00709213 1.81599e-06 0.1 0.100000

82.5381 -0.00687573 1.82224e-06 0.1 0.100000

82.7584 -0.00659685 1.83029e-06 0.1 0.100000

82.9784 -0.00626932 1.83975e-06 0.1 0.100000

83.1993 -0.00592724 1.84962e-06 0.1 0.100000

83.4197 -0.00585839 1.85161e-06 0.1 0.100000

83.6402 -0.00566286 1.85725e-06 0.1 0.100000

83.8609 -0.00577063 1.85414e-06 0.1 0.100000

84.0825 -0.0058786 1.85103e-06 0.1 0.100000

84.304 -0.0059309 1.84952e-06 0.1 0.100000

84.5244 -0.00592942 1.84956e-06 0.1 0.100000

84.746 -0.00593493 1.8494e-06 0.1 0.100000

84.9665 -0.00604087 1.84634e-06 0.1 0.100000

85.1864 -0.00599926 1.84754e-06 0.1 0.100000

85.4066 -0.0060028 1.84744e-06 0.1 0.100000

85.6275 -0.00602649 1.84676e-06 0.1 0.100000

85.8482 -0.00603835 1.84641e-06 0.1 0.100000

86.0683 -0.00618336 1.84223e-06 0.1 0.100000

86.2798 -0.00601567 1.84707e-06 0.1 0.100000

86.5 -0.00596105 1.84865e-06 0.1 0.100000

86.7195 -0.00563054 1.85819e-06 0.1 0.100000

86.9396 -0.00547929 1.86255e-06 0.1 0.100000

87.1606 -0.00535217 1.86622e-06 0.1 0.100000

87.3805 -0.00537467 1.86557e-06 0.1 0.100000

87.5972 -0.00547003 1.86282e-06 0.1 0.100000

87.8118 -0.00540069 1.86482e-06 0.1 0.100000

88.0331 -0.00518474 1.87106e-06 0.1 0.100000

88.2529 -0.00503182 1.87547e-06 0.1 0.100000

88.4731 -0.00485253 1.88065e-06 0.1 0.100000

88.6924 -0.00460522 1.88778e-06 0.1 0.100000

88.9117 -0.00456602 1.88892e-06 0.1 0.100000

89.1323 -0.00457578 1.88863e-06 0.1 0.100000

89.3529 -0.00461356 1.88754e-06 0.1 0.100000

89.5748 -0.00455056 1.88936e-06 0.1 0.100000

89.7957 -0.00442667 1.89294e-06 0.1 0.100000

90.0165 -0.00427626 1.89728e-06 0.1 0.100000

90.2359 -0.00402114 1.90465e-06 0.1 0.100000

90.456 -0.00375049 1.91246e-06 0.1 0.100000

90.6756 -0.00355191 1.91819e-06 0.1 0.100000

90.8974 -0.00332366 1.92478e-06 0.1 0.100000

91.1185 -0.00293867 1.93589e-06 0.1 0.100000

91.3361 -0.00251326 1.94817e-06 0.1 0.100000

91.5534 -0.00208476 1.96054e-06 0.1 0.100000

91.7703 -0.00166414 1.97269e-06 0.1 0.100000

91.987 -0.00136285 1.98138e-06 0.1 0.100000

92.2037 -0.00107628 1.98966e-06 0.1 0.100000

92.4216 -0.000761996 1.99873e-06 0.1 0.100000

92.6392 -0.000590584 2.00368e-06 0.1 0.100000

92.8574 -0.000352018 2.01056e-06 0.1 0.100000

93.075 -0.000251726 2.01346e-06 0.1 0.100000

93.2923 -9.81317e-05 2.01789e-06 0.1 0.100000

93.5101 0.000100348 2.02362e-06 0.1 0.100000

93.7271 0.000130139 2.02448e-06 0.1 0.100000

93.9453 0.000327383 2.03018e-06 0.1 0.100000

94.1617 0.000463995 2.03412e-06 0.1 0.100000

94.3719 0.000753306 2.04247e-06 0.1 0.100000

94.5887 0.00103821 2.0507e-06 0.1 0.100000

94.8062 0.00116851 2.05446e-06 0.1 0.100000

95.0238 0.00128387 2.05779e-06 0.1 0.100000

95.2407 0.00151119 2.06435e-06 0.1 0.100000

95.4568 0.00177282 2.0719e-06 0.1 0.100000

95.6731 0.00212948 2.0822e-06 0.1 0.100000

95.8901 0.0025744 2.09504e-06 0.1 0.100000

96.1077 0.00275673 2.10031e-06 0.1 0.100000

96.3208 0.00301739 2.10783e-06 0.1 0.100000

96.5381 0.00313638 2.11127e-06 0.1 0.100000

96.7554 0.00330519 2.11614e-06 0.1 0.100000

96.9719 0.00352889 2.1226e-06 0.1 0.100000

97.1891 0.00366979 2.12666e-06 0.1 0.100000

97.4049 0.00377119 2.12959e-06 0.1 0.100000

97.6211 0.00391952 2.13387e-06 0.1 0.100000

97.8377 0.00393889 2.13443e-06 0.1 0.100000

98.0543 0.00398977 2.1359e-06 0.1 0.100000

98.2668 0.00417677 2.1413e-06 0.1 0.100000

98.4837 0.00435148 2.14634e-06 0.1 0.100000

98.7004 0.00445547 2.14934e-06 0.1 0.100000

98.9184 0.00455972 2.15235e-06 0.1 0.100000

99.1243 0.00462937 2.15436e-06 0.1 0.100000

99.3334 0.00502891 2.1659e-06 0.1 0.100000

99.55 0.00530051 2.17374e-06 0.1 0.100000

99.7668 0.00551077 2.17981e-06 0.1 0.100000

99.9844 0.00587652 2.19037e-06 0.1 0.100000

100.202 0.00611281 2.19719e-06 0.1 0.100000

100.418 0.00646888 2.20747e-06 0.1 0.100000

100.635 0.00698255 2.22229e-06 0.1 0.100000

100.853 0.00732034 2.23205e-06 0.1 0.100000

101.07 0.0077185 2.24354e-06 0.1 0.100000

101.289 0.00797509 2.25095e-06 0.1 0.100000

101.506 0.00815892 2.25625e-06 0.1 0.100000

101.723 0.0082675 2.25939e-06 0.1 0.100000

101.941 0.00833452 2.26132e-06 0.1 0.100000

102.158 0.00853887 2.26722e-06 0.1 0.100000

102.375 0.0087112 2.2722e-06 0.1 0.100000

102.593 0.00871191 2.27222e-06 0.1 0.100000

102.809 0.00871404 2.27228e-06 0.1 0.100000

103.026 0.00867749 2.27122e-06 0.1 0.100000

103.243 0.00839249 2.263e-06 0.1 0.100000

103.461 0.0083632 2.26215e-06 0.1 0.100000

103.678 0.00827966 2.25974e-06 0.1 0.100000

103.894 0.00821407 2.25785e-06 0.1 0.100000

104.111 0.00796257 2.25059e-06 0.1 0.100000

104.329 0.00769031 2.24273e-06 0.1 0.100000

